# lB = 53.4
# phi_P = -3.
# I1 = 1.
# I2 = 0.85
# e1 = 72.
# e2 = 62.
# k1 = 0.10594846909174536
# k2 = 0.10526271127720371
# dx = 0.5
# dz = 0.5
# L = 100.
# M = 200
# N = 200
# r s phi(r,s)
-196 44 0.6041580660157816
-196 45 0.6243379226401136
-196 46 0.6434769591866701
-196 47 0.661628204625671
-196 48 0.6788419510477846
-196 49 0.6951658930083006
-196 50 0.710645259674319
-196 51 0.725322940141092
-196 52 0.7392396022647345
-196 53 0.7524338053405554
-196 54 0.7649421069392024
-196 55 0.7767991641966359
-196 56 0.788037829838572
-196 57 0.798689243205453
-196 58 0.808782916530143
-196 59 0.8183468167074052
-196 60 0.8274074427817116
-196 61 0.8359898993680874
-196 62 0.8441179662094118
-196 63 0.8518141640629001
-196 64 0.8590998170983184
-196 65 0.8659951119808167
-196 66 0.8725191538020813
-196 67 0.8786900190147751
-196 68 0.8845248055169314
-196 69 0.8900396800250677
-196 70 0.8952499228672808
-196 71 0.9001699703204236
-196 72 0.9048134546086762
-196 73 0.9091932416743279
-196 74 0.9133214668254248
-196 75 0.9172095683590514
-196 76 0.9208683192534054
-196 77 0.924307857016476
-196 78 0.9275377117740253
-196 79 0.930566832674699
-196 80 0.9334036126854235
-196 81 0.9360559118457923
-196 82 0.9385310790458721
-196 83 0.9408359723877676
-196 84 0.9429769781873607
-196 85 0.9449600286688732
-196 86 0.9467906184012775
-196 87 0.948473819522098
-196 88 0.9500142957907802
-196 89 0.9514163155105688
-196 90 0.9526837633546952
-196 91 0.9538201511296412
-196 92 0.9548286275053014
-196 93 0.9557119867390034
-196 94 0.9564726764175566
-196 95 0.9571128042387823
-196 96 0.9576341438513115
-196 97 0.9580381397688345
-196 98 0.958325911372415
-196 99 0.9584982560119597
-196 100 0.9585556512154363
-196 101 0.9584982560119597
-196 102 0.958325911372415
-196 103 0.9580381397688345
-196 104 0.9576341438513115
-196 105 0.9571128042387823
-196 106 0.9564726764175566
-196 107 0.9557119867390034
-196 108 0.9548286275053014
-196 109 0.9538201511296412
-196 110 0.9526837633546952
-196 111 0.9514163155105688
-196 112 0.9500142957907802
-196 113 0.948473819522098
-196 114 0.9467906184012775
-196 115 0.9449600286688732
-196 116 0.9429769781873607
-196 117 0.9408359723877676
-196 118 0.9385310790458721
-196 119 0.9360559118457923
-196 120 0.9334036126854235
-196 121 0.930566832674699
-196 122 0.9275377117740253
-196 123 0.924307857016476
-196 124 0.9208683192534054
-196 125 0.9172095683590514
-196 126 0.9133214668254248
-196 127 0.9091932416743279
-196 128 0.9048134546086762
-196 129 0.9001699703204236
-196 130 0.8952499228672808
-196 131 0.8900396800250677
-196 132 0.8845248055169314
